timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
11:33:48.976,510.638,346.612,78.638,26.612,-4.555,1.542,-4.555,91.542
11:33:49.051,509.963,346.950,78.576,26.643,-2.099,0.713,-6.654,92.255
11:33:49.126,510.300,345.600,78.532,26.476,-2.098,0.703,-8.752,92.958
11:33:49.201,510.300,345.600,78.532,26.476,-0.700,0.189,-9.452,93.146
11:33:49.274,510.300,345.600,78.532,26.476,-0.700,0.189,-10.152,93.335
11:33:49.348,510.300,345.600,78.532,26.476,-0.700,0.189,-10.852,93.524
11:33:49.421,510.300,345.600,78.532,26.476,-0.700,0.189,-11.552,93.713
11:33:49.494,510.300,345.600,78.532,26.476,-0.700,0.189,-12.252,93.901
11:33:49.566,510.300,345.600,78.532,26.476,-0.700,0.189,-12.952,94.090
11:33:49.638,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:49.711,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:49.783,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:49.854,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:49.926,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:49.998,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.070,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.145,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.217,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.290,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.363,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.435,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.506,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.578,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.651,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.722,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.794,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.866,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:50.938,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.011,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.083,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.158,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.231,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.303,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.375,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.447,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.519,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.590,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.662,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.735,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.806,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.878,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:51.950,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.022,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.093,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.168,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.239,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.311,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.384,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.456,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.528,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.600,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.672,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.747,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.819,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.891,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:52.962,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.035,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.107,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.181,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.254,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.325,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.396,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.468,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.540,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.613,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.686,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.759,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.831,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.903,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:53.975,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.047,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.119,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.193,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.265,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.338,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.411,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.489,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.561,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.633,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.705,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.776,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.848,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.928,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:54.999,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.081,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.153,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.227,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.300,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.372,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.443,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.515,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.587,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.658,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.731,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.803,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.875,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:55.947,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:56.020,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
11:33:56.093,510.300,345.600,78.532,26.476,-0.700,0.189,-13.652,94.279
